PROVIDER$CODE_;PROVIDERPRICEDVALUECODE_;PRICEDATE;NAV_;CLOSE_;Nom
SIXTELEKURS;MA0000040388;21/03/2024;163.52;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000036659;09/04/2024;1512.66;;FCP ATTIJARI LIQUIDITE
SDG;MA0000040271;03/05/2024;200882.7;200882.7;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040180;03/05/2024;197.16;197.16;FCP OBLIDYNAMIC
SDG;MA0000040388;03/05/2024;164.14;164.14;FCP WG OBLIGATIONS
SDG;MA0000041477;03/05/2024;932.08;932.08;FCP ATTIJARI DIVIDEND FUND
SDG;MA0000030520;03/05/2024;597.78;597.78;SICAV ATTIJARI DIVERSIFIE
SDG;MA0000030553;03/05/2024;5398.89;5398.89;SICAV ATTIJARI TRESORERIE
SDG;MA0000030645;03/05/2024;88.66;88.66;SICAV ATTIJARI PATRIMOINE VALEURS
SDG;MA0000036063;03/05/2024;663.27;663.27;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000030553;27/02/2024;5372.07;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000036048;27/02/2024;217.19;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;27/02/2024;662.26;;FCP ATTIJARI ACTIONS
SDG;MA0000040271;29/02/2024;199785.6;199785.6;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040180;29/02/2024;196.07;196.07;FCP OBLIDYNAMIC
SDG;MA0000036659;03/05/2024;1515.28;1515.28;FCP ATTIJARI LIQUIDITE
SDG;MA0000040156;03/05/2024;935.29;935.29;FCP ATTIJARI AL MOUCHARAKA
SDG;MA0000040271;19/04/2024;200629.92;200629.92;FCP CAP MONETAIRE PREMIERE
SDG;MA0000030645;19/04/2024;89.04;89.04;SICAV ATTIJARI PATRIMOINE VALEURS
SDG;MA0000036659;19/04/2024;1513.78;1513.78;FCP ATTIJARI LIQUIDITE
SDG;MA0000030553;02/04/2024;5386.16;5386.16;SICAV ATTIJARI TRESORERIE
SDG;MA0000040271;02/04/2024;200354.18;200354.18;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040180;02/04/2024;196.63;196.63;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000040180;09/04/2024;196.76;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000040271;09/04/2024;200474.84;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040339;09/04/2024;229.2;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040388;09/04/2024;163.76;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000030553;23/05/2024;5406.93;;SICAV ATTIJARI TRESORERIE
SDG;MA0000040271;26/02/2024;199724.24;199724.24;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040180;26/02/2024;196.0;196.0;FCP OBLIDYNAMIC
SDG;MA0000040180;19/04/2024;196.9;196.9;FCP OBLIDYNAMIC
SDG;MA0000030553;19/04/2024;5392.74;5392.74;SICAV ATTIJARI TRESORERIE
SDG;MA0000030520;19/04/2024;596.15;596.15;SICAV ATTIJARI DIVERSIFIE
SDG;MA0000041477;19/04/2024;937.0;937.0;FCP ATTIJARI DIVIDEND FUND
SDG;MA0000040156;19/04/2024;942.01;942.01;FCP ATTIJARI AL MOUCHARAKA
SDG;MA0000040388;19/04/2024;163.89;163.89;FCP WG OBLIGATIONS
SDG;MA0000036063;19/04/2024;665.99;665.99;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000030553;03/04/2024;5387.52;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000036048;03/04/2024;217.84;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;03/04/2024;656.34;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000040156;05/04/2024;905.15;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040180;05/04/2024;196.68;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000040263;05/04/2024;2140.83;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040271;05/04/2024;200406.46;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040339;05/04/2024;229.14;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040388;05/04/2024;163.67;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000036659;23/05/2024;1517.42;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000030553;22/04/2024;5393.94;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000036048;22/04/2024;218.12;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;22/04/2024;661.69;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000040156;17/05/2024;933.66;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000030553;20/03/2024;5381.27;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000036659;03/04/2024;1512.05;;FCP ATTIJARI LIQUIDITE
SDG;MA0000040271;06/03/2024;199916.55;199916.55;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040180;06/03/2024;196.19;196.19;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000030520;05/04/2024;594.29;;SICAV ATTIJARI DIVERSIFIE
SIXTELEKURS;MA0000030553;05/04/2024;5387.38;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000041139;05/04/2024;1474.9;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041477;05/04/2024;925.89;;FCP ATTIJARI DIVIDEND FUND
SDG;MA0000040271;25/03/2024;200217.07;200217.07;FCP CAP MONETAIRE PREMIERE
SDG;MA0000036659;25/03/2024;1511.26;1511.26;FCP ATTIJARI LIQUIDITE
SDG;MA0000040180;25/03/2024;196.5;196.5;FCP OBLIDYNAMIC
SDG;MA0000030553;25/03/2024;5383.05;5383.05;SICAV ATTIJARI TRESORERIE
SDG;MA0000030553;26/03/2024;5383.45;5383.45;SICAV ATTIJARI TRESORERIE
SDG;MA0000040271;26/03/2024;200234.16;200234.16;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040180;26/03/2024;196.52;196.52;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000036659;22/04/2024;1514.12;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000040180;17/05/2024;197.44;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000040263;17/05/2024;2149.35;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040271;17/05/2024;201128.28;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040339;17/05/2024;229.79;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040388;17/05/2024;164.33;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000030645;05/04/2024;87.97;;SICAV ATTIJARI PATRIMOINE VALEURS
SIXTELEKURS;MA0000040388;23/05/2024;164.46;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000041139;17/05/2024;1525.91;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041477;17/05/2024;928.42;;FCP ATTIJARI DIVIDEND FUND
SIXTELEKURS;MA0000036048;20/03/2024;217.61;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;20/03/2024;654.97;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000030520;15/04/2024;595.25;;SICAV ATTIJARI DIVERSIFIE
SIXTELEKURS;MA0000030553;15/04/2024;5391.49;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000030553;19/03/2024;5380.95;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000036048;19/03/2024;217.61;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;19/03/2024;658.16;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000030553;17/04/2024;5391.88;;SICAV ATTIJARI TRESORERIE
SDG;MA0000040271;21/05/2024;201195.7;201195.7;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040180;21/05/2024;197.5;197.5;FCP OBLIDYNAMIC
SDG;MA0000030553;21/05/2024;5406.17;5406.17;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000030553;21/05/2024;5406.17;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000040180;22/04/2024;196.94;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000040271;22/04/2024;200683.94;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040339;22/04/2024;229.41;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040388;22/04/2024;163.94;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000036659;20/03/2024;1510.72;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000030553;25/04/2024;5395.14;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000036048;25/04/2024;218.17;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;25/04/2024;661.88;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000030645;15/04/2024;88.26;;SICAV ATTIJARI PATRIMOINE VALEURS
SIXTELEKURS;MA0000036659;19/03/2024;1510.61;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036048;17/04/2024;218.03;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;17/04/2024;661.6;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000030553;23/04/2024;5394.36;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000036048;21/05/2024;218.68;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;21/05/2024;662.78;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000036659;21/05/2024;1517.09;;FCP ATTIJARI LIQUIDITE
SDG;MA0000036659;24/05/2024;1517.53;1517.53;FCP ATTIJARI LIQUIDITE
SDG;MA0000030645;24/05/2024;87.91;87.91;SICAV ATTIJARI PATRIMOINE VALEURS
SDG;MA0000040180;24/05/2024;197.56;197.56;FCP OBLIDYNAMIC
SDG;MA0000036063;24/05/2024;659.82;659.82;FCP ATTIJARI ACTIONS
SDG;MA0000030553;24/05/2024;5407.49;5407.49;SICAV ATTIJARI TRESORERIE
SDG;MA0000040271;24/05/2024;201251.82;201251.82;FCP CAP MONETAIRE PREMIERE
SDG;MA0000041477;24/05/2024;925.59;925.59;FCP ATTIJARI DIVIDEND FUND
SDG;MA0000040388;24/05/2024;164.48;164.48;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000030553;20/05/2024;5405.84;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000036048;20/05/2024;218.67;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000040180;03/04/2024;196.66;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000040271;03/04/2024;200407.42;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040339;03/04/2024;229.12;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040388;03/04/2024;163.64;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000036659;25/04/2024;1514.46;;FCP ATTIJARI LIQUIDITE
SDG;MA0000040180;08/03/2024;196.23;196.23;FCP OBLIDYNAMIC
SDG;MA0000040271;08/03/2024;199951.04;199951.04;FCP CAP MONETAIRE PREMIERE
SDG;MA0000036063;08/03/2024;652.8;652.8;FCP ATTIJARI ACTIONS
SDG;MA0000040388;08/03/2024;163.31;163.31;FCP WG OBLIGATIONS
SDG;MA0000030520;08/03/2024;591.31;591.31;SICAV ATTIJARI DIVERSIFIE
SDG;MA0000030645;08/03/2024;87.5;87.5;SICAV ATTIJARI PATRIMOINE VALEURS
SDG;MA0000041477;08/03/2024;918.55;918.55;FCP ATTIJARI DIVIDEND FUND
SDG;MA0000036659;08/03/2024;1509.41;1509.41;FCP ATTIJARI LIQUIDITE
SDG;MA0000040156;08/03/2024;908.8;908.8;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000036048;15/04/2024;218.04;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;15/04/2024;659.41;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000036048;23/04/2024;218.14;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;23/04/2024;657.76;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000036659;23/04/2024;1514.24;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000040180;21/05/2024;197.5;;FCP OBLIDYNAMIC
SDG;MA0000040156;24/05/2024;937.32;937.32;FCP ATTIJARI AL MOUCHARAKA
SDG;MA0000030520;24/05/2024;597.24;597.24;SICAV ATTIJARI DIVERSIFIE
SIXTELEKURS;MA0000036048;24/04/2024;218.16;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;24/04/2024;659.57;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000036063;20/05/2024;662.71;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000036659;20/05/2024;1516.96;;FCP ATTIJARI LIQUIDITE
SDG;MA0000041477;01/03/2024;925.45;925.45;FCP ATTIJARI DIVIDEND FUND
SDG;MA0000036063;01/03/2024;658.63;658.63;FCP ATTIJARI ACTIONS
SDG;MA0000030645;01/03/2024;88.2;88.2;SICAV ATTIJARI PATRIMOINE VALEURS
SDG;MA0000036659;01/03/2024;1508.59;1508.59;FCP ATTIJARI LIQUIDITE
SDG;MA0000040388;01/03/2024;163.2;163.2;FCP WG OBLIGATIONS
SDG;MA0000040156;01/03/2024;912.7;912.7;FCP ATTIJARI AL MOUCHARAKA
SDG;MA0000040271;01/03/2024;199809.88;199809.88;FCP CAP MONETAIRE PREMIERE
SDG;MA0000030520;01/03/2024;593.68;593.68;SICAV ATTIJARI DIVERSIFIE
SDG;MA0000040180;01/03/2024;196.09;196.09;FCP OBLIDYNAMIC
SDG;MA0000030553;28/03/2024;5384.15;5384.15;SICAV ATTIJARI TRESORERIE
SDG;MA0000040180;28/03/2024;196.55;196.55;FCP OBLIDYNAMIC
SDG;MA0000040271;28/03/2024;200268.87;200268.87;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000030553;08/04/2024;5388.63;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000036659;15/04/2024;1513.35;;FCP ATTIJARI LIQUIDITE
SDG;MA0000040180;15/05/2024;197.41;197.41;FCP OBLIDYNAMIC
SDG;MA0000040271;15/05/2024;201102.12;201102.12;FCP CAP MONETAIRE PREMIERE
SDG;MA0000030553;15/05/2024;5404.09;5404.09;SICAV ATTIJARI TRESORERIE
SDG;MA0000040180;16/05/2024;197.42;197.42;FCP OBLIDYNAMIC
SDG;MA0000030553;16/05/2024;5404.3;5404.3;SICAV ATTIJARI TRESORERIE
SDG;MA0000040271;16/05/2024;201111.24;201111.24;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040180;19/03/2024;196.44;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000040271;19/03/2024;200131.13;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040339;19/03/2024;228.87;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040388;19/03/2024;163.51;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040271;21/05/2024;201195.7;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040339;21/05/2024;229.86;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040388;21/05/2024;164.43;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000036659;24/04/2024;1514.38;;FCP ATTIJARI LIQUIDITE
SDG;MA0000040180;05/03/2024;196.18;196.18;FCP OBLIDYNAMIC
SDG;MA0000040271;05/03/2024;199897.76;199897.76;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040180;25/04/2024;196.99;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000040271;25/04/2024;200727.89;;FCP CAP MONETAIRE PREMIERE
SDG;MA0000030553;14/05/2024;5403.95;5403.95;SICAV ATTIJARI TRESORERIE
SDG;MA0000040180;14/05/2024;197.41;197.41;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000036048;08/04/2024;217.92;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;08/04/2024;658.14;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000036659;08/04/2024;1512.55;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000030520;24/05/2024;597.24;;SICAV ATTIJARI DIVERSIFIE
SIXTELEKURS;MA0000030553;24/05/2024;5407.49;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000030645;24/05/2024;87.91;;SICAV ATTIJARI PATRIMOINE VALEURS
SDG;MA0000040180;18/04/2024;196.87;196.87;FCP OBLIDYNAMIC
SDG;MA0000040271;18/04/2024;200611.27;200611.27;FCP CAP MONETAIRE PREMIERE
SDG;MA0000036659;18/04/2024;1513.67;1513.67;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000040180;20/03/2024;196.43;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000040271;20/03/2024;200145.23;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040339;20/03/2024;228.88;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040388;20/03/2024;163.5;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040339;25/04/2024;229.45;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040388;25/04/2024;163.99;;FCP WG OBLIGATIONS
SDG;MA0000040271;14/05/2024;201098.19;201098.19;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000030553;16/05/2024;5404.3;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000040180;16/05/2024;197.42;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000040271;16/05/2024;201111.24;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040339;16/05/2024;229.78;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040388;16/05/2024;164.31;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040180;23/04/2024;196.97;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000040271;23/04/2024;200703.73;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040339;23/04/2024;229.42;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040388;23/04/2024;163.97;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000036048;24/05/2024;218.74;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;24/05/2024;659.82;;FCP ATTIJARI ACTIONS
SDG;MA0000030553;18/04/2024;5392.28;5392.28;SICAV ATTIJARI TRESORERIE
SDG;MA0000040271;26/04/2024;200754.19;200754.19;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040180;26/04/2024;197.03;197.03;FCP OBLIDYNAMIC
SDG;MA0000030645;26/04/2024;88.28;88.28;SICAV ATTIJARI PATRIMOINE VALEURS
SIXTELEKURS;MA0000036659;09/05/2024;1515.91;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;18/03/2024;1510.5;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000030553;28/05/2024;5409.0;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000036048;16/05/2024;218.6;;FCP ATTIJARI MONETAIRE PLUS
SDG;MA0000030553;28/05/2024;5409.0;5409.0;SICAV ATTIJARI TRESORERIE
SDG;MA0000040271;28/05/2024;201320.08;201320.08;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040180;28/05/2024;197.63;197.63;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000036048;30/05/2024;218.82;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;30/05/2024;654.64;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000036659;30/05/2024;1518.15;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000030553;05/03/2024;5375.43;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000036048;05/03/2024;217.36;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;05/03/2024;657.39;;FCP ATTIJARI ACTIONS
SDG;MA0000036659;21/03/2024;1510.83;1510.83;FCP ATTIJARI LIQUIDITE
SDG;MA0000030553;21/03/2024;5381.47;5381.47;SICAV ATTIJARI TRESORERIE
SDG;MA0000040180;21/03/2024;196.44;196.44;FCP OBLIDYNAMIC
SDG;MA0000040271;21/03/2024;200150.73;200150.73;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000036659;27/05/2024;1517.84;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000040271;18/03/2024;200114.3;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040339;18/03/2024;228.85;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040388;18/03/2024;163.49;;FCP WG OBLIGATIONS
SDG;MA0000040271;16/04/2024;200583.47;200583.47;FCP CAP MONETAIRE PREMIERE
SDG;MA0000030553;16/04/2024;5391.62;5391.62;SICAV ATTIJARI TRESORERIE
SDG;MA0000040180;16/04/2024;196.85;196.85;FCP OBLIDYNAMIC
SDG;MA0000036659;16/04/2024;1513.45;1513.45;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;05/03/2024;1509.08;;FCP ATTIJARI LIQUIDITE
SDG;MA0000041477;15/04/2024;928.22;928.22;FCP ATTIJARI DIVIDEND FUND
SDG;MA0000036063;15/04/2024;659.41;659.41;FCP ATTIJARI ACTIONS
SDG;MA0000040271;15/04/2024;200575.59;200575.59;FCP CAP MONETAIRE PREMIERE
SDG;MA0000040156;15/04/2024;926.72;926.72;FCP ATTIJARI AL MOUCHARAKA
SDG;MA0000040180;15/04/2024;196.86;196.86;FCP OBLIDYNAMIC
SDG;MA0000036659;15/04/2024;1513.35;1513.35;FCP ATTIJARI LIQUIDITE
SDG;MA0000030645;15/04/2024;88.26;88.26;SICAV ATTIJARI PATRIMOINE VALEURS
SDG;MA0000030553;15/04/2024;5391.49;5391.49;SICAV ATTIJARI TRESORERIE
SDG;MA0000040388;15/04/2024;163.82;163.82;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000036659;01/04/2024;1511.7;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036048;13/03/2024;217.63;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;13/03/2024;652.44;;FCP ATTIJARI ACTIONS
SDG;MA0000030520;15/04/2024;595.25;595.25;SICAV ATTIJARI DIVERSIFIE
SIXTELEKURS;MA0000040180;27/05/2024;197.61;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000040271;27/05/2024;201303.16;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040339;27/05/2024;229.95;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040388;27/05/2024;164.53;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040156;15/03/2024;906.67;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040180;15/03/2024;196.35;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000040263;15/03/2024;2137.63;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040271;15/03/2024;200056.21;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040339;15/03/2024;228.8;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040388;15/03/2024;163.41;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040180;14/05/2024;197.41;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000040271;14/05/2024;201098.19;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040339;14/05/2024;229.75;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040388;14/05/2024;164.38;;FCP WG OBLIGATIONS
SDG;MA0000040180;27/05/2024;197.61;197.61;FCP OBLIDYNAMIC
SDG;MA0000030553;27/05/2024;5408.62;5408.62;SICAV ATTIJARI TRESORERIE
SDG;MA0000040271;27/05/2024;201303.16;201303.16;FCP CAP MONETAIRE PREMIERE
SDG;MA0000030520;22/03/2024;593.41;593.41;SICAV ATTIJARI DIVERSIFIE
SDG;MA0000040180;22/03/2024;196.45;196.45;FCP OBLIDYNAMIC
SDG;MA0000040388;22/03/2024;163.56;163.56;FCP WG OBLIGATIONS
SDG;MA0000030645;22/03/2024;87.76;87.76;SICAV ATTIJARI PATRIMOINE VALEURS
SDG;MA0000040271;22/03/2024;200163.44;200163.44;FCP CAP MONETAIRE PREMIERE
SDG;MA0000030553;22/03/2024;5381.87;5381.87;SICAV ATTIJARI TRESORERIE
SDG;MA0000036063;22/03/2024;654.96;654.96;FCP ATTIJARI ACTIONS
SDG;MA0000041477;22/03/2024;921.19;921.19;FCP ATTIJARI DIVIDEND FUND
SDG;MA0000040156;22/03/2024;900.23;900.23;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000036659;13/03/2024;1509.96;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036048;28/05/2024;218.81;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;28/05/2024;658.98;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000036659;28/05/2024;1517.95;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036048;04/03/2024;217.32;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;04/03/2024;657.25;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000040180;05/03/2024;196.18;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000040271;05/03/2024;199897.76;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040339;05/03/2024;228.65;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040388;05/03/2024;163.26;;FCP WG OBLIGATIONS
SDG;MA0000040180;17/04/2024;196.86;196.86;FCP OBLIDYNAMIC
SDG;MA0000040271;17/04/2024;200595.04;200595.04;FCP CAP MONETAIRE PREMIERE
SDG;MA0000030553;17/04/2024;5391.88;5391.88;SICAV ATTIJARI TRESORERIE
SDG;MA0000036659;17/04/2024;1513.56;1513.56;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000041139;15/03/2024;1386.12;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041477;15/03/2024;928.38;;FCP ATTIJARI DIVIDEND FUND
SDG;MA0000036659;22/03/2024;1510.94;1510.94;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000040388;13/03/2024;163.39;;FCP WG OBLIGATIONS
SDG;MA0000040180;30/05/2024;197.64;197.64;FCP OBLIDYNAMIC
SDG;MA0000030553;30/05/2024;5409.33;5409.33;SICAV ATTIJARI TRESORERIE
SDG;MA0000040271;30/05/2024;201337.97;201337.97;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000030553;01/04/2024;5385.76;;SICAV ATTIJARI TRESORERIE
SIXTELEKURS;MA0000036048;01/04/2024;217.79;;FCP ATTIJARI MONETAIRE PLUS
SIXTELEKURS;MA0000036063;01/04/2024;653.46;;FCP ATTIJARI ACTIONS
SIXTELEKURS;MA0000040180;01/04/2024;196.61;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000040271;01/04/2024;200335.21;;FCP CAP MONETAIRE PREMIERE
